timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1586200882083,121387,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-72,,false,,673,356,29,29,https://ez58211rss.azurewebsites.net/,1014,0,573
1586200882083,1014,HTTP Request DELETE-0,302,Found,Grupa wątków 1-72,text,true,,386,223,29,29,https://ez58211rss.azurewebsites.net/delete,1014,0,573
1586200883097,120373,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-72,,false,,287,133,29,29,https://ez58211rss.azurewebsites.net/,120373,0,0
1586200883179,121607,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-73,,false,,673,356,28,28,https://ez58211rss.azurewebsites.net/,1308,0,872
1586200883179,1308,HTTP Request DELETE-0,302,Found,Grupa wątków 1-73,text,true,,386,223,28,28,https://ez58211rss.azurewebsites.net/delete,1308,0,872
1586200884487,120299,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-73,,false,,287,133,28,28,https://ez58211rss.azurewebsites.net/,120299,0,0
1586200884122,121344,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-74,,false,,673,356,27,27,https://ez58211rss.azurewebsites.net/,1024,0,579
1586200884122,1024,HTTP Request DELETE-0,302,Found,Grupa wątków 1-74,text,true,,386,223,27,27,https://ez58211rss.azurewebsites.net/delete,1024,0,579
1586200885146,120320,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-74,,false,,287,133,27,27,https://ez58211rss.azurewebsites.net/,120320,0,0
1586200885128,121601,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-75,,false,,673,356,26,26,https://ez58211rss.azurewebsites.net/,1303,0,867
1586200885128,1303,HTTP Request DELETE-0,302,Found,Grupa wątków 1-75,text,true,,386,223,26,26,https://ez58211rss.azurewebsites.net/delete,1303,0,867
1586200886431,120298,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-75,,false,,287,133,26,26,https://ez58211rss.azurewebsites.net/,120298,0,0
1586200886121,121612,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-76,,false,,673,356,25,25,https://ez58211rss.azurewebsites.net/,1315,0,871
1586200886121,1315,HTTP Request DELETE-0,302,Found,Grupa wątków 1-76,text,true,,386,223,25,25,https://ez58211rss.azurewebsites.net/delete,1315,0,871
1586200887436,120297,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-76,,false,,287,133,25,25,https://ez58211rss.azurewebsites.net/,120297,0,0
1586200887122,121624,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-77,,false,,673,356,24,24,https://ez58211rss.azurewebsites.net/,1308,0,874
1586200887122,1308,HTTP Request DELETE-0,302,Found,Grupa wątków 1-77,text,true,,386,223,24,24,https://ez58211rss.azurewebsites.net/delete,1308,0,874
1586200888430,120316,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-77,,false,,287,133,24,24,https://ez58211rss.azurewebsites.net/,120316,0,0
1586200888109,121611,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-78,,false,,673,356,23,23,https://ez58211rss.azurewebsites.net/,1314,0,880
1586200888109,1314,HTTP Request DELETE-0,302,Found,Grupa wątków 1-78,text,true,,386,223,23,23,https://ez58211rss.azurewebsites.net/delete,1314,0,880
1586200889424,120296,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-78,,false,,287,133,23,23,https://ez58211rss.azurewebsites.net/,120296,0,0
1586200889105,121600,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-79,,false,,673,356,22,22,https://ez58211rss.azurewebsites.net/,1302,0,869
1586200889105,1302,HTTP Request DELETE-0,302,Found,Grupa wątków 1-79,text,true,,386,223,22,22,https://ez58211rss.azurewebsites.net/delete,1302,0,869
1586200890408,120297,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-79,,false,,287,133,22,22,https://ez58211rss.azurewebsites.net/,120297,0,0
1586200890090,121603,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-80,,false,,673,356,21,21,https://ez58211rss.azurewebsites.net/,1304,0,869
1586200890090,1304,HTTP Request DELETE-0,302,Found,Grupa wątków 1-80,text,true,,386,223,21,21,https://ez58211rss.azurewebsites.net/delete,1304,0,869
1586200891394,120299,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-80,,false,,287,133,21,21,https://ez58211rss.azurewebsites.net/,120299,0,0
1586200891108,121601,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-81,,false,,673,356,20,20,https://ez58211rss.azurewebsites.net/,1306,0,871
1586200891108,1306,HTTP Request DELETE-0,302,Found,Grupa wątków 1-81,text,true,,386,223,20,20,https://ez58211rss.azurewebsites.net/delete,1306,0,871
1586200892413,120296,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-81,,false,,287,133,20,20,https://ez58211rss.azurewebsites.net/,120296,0,0
1586200892087,121600,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-82,,false,,673,356,19,19,https://ez58211rss.azurewebsites.net/,1311,0,868
1586200892087,1311,HTTP Request DELETE-0,302,Found,Grupa wątków 1-82,text,true,,386,223,19,19,https://ez58211rss.azurewebsites.net/delete,1311,0,868
1586200893398,120289,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-82,,false,,287,133,19,19,https://ez58211rss.azurewebsites.net/,120289,0,0
1586200893090,121607,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-83,,false,,673,356,18,18,https://ez58211rss.azurewebsites.net/,1302,0,868
1586200893090,1302,HTTP Request DELETE-0,302,Found,Grupa wątków 1-83,text,true,,386,223,18,18,https://ez58211rss.azurewebsites.net/delete,1302,0,868
1586200894392,120305,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-83,,false,,287,133,18,18,https://ez58211rss.azurewebsites.net/,120305,0,0
1586200894072,121620,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-84,,false,,673,356,17,17,https://ez58211rss.azurewebsites.net/,1317,0,870
1586200894072,1317,HTTP Request DELETE-0,302,Found,Grupa wątków 1-84,text,true,,386,223,17,17,https://ez58211rss.azurewebsites.net/delete,1317,0,870
1586200895389,120303,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-84,,false,,287,133,17,17,https://ez58211rss.azurewebsites.net/,120303,0,0
1586200895075,121606,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-85,,false,,673,356,16,16,https://ez58211rss.azurewebsites.net/,1302,0,868
1586200895075,1302,HTTP Request DELETE-0,302,Found,Grupa wątków 1-85,text,true,,386,223,16,16,https://ez58211rss.azurewebsites.net/delete,1302,0,868
1586200896377,120304,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-85,,false,,287,133,16,16,https://ez58211rss.azurewebsites.net/,120304,0,0
1586200896298,121756,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-86,,false,,673,356,15,15,https://ez58211rss.azurewebsites.net/,1407,0,968
1586200896298,1407,HTTP Request DELETE-0,302,Found,Grupa wątków 1-86,text,true,,386,223,15,15,https://ez58211rss.azurewebsites.net/delete,1407,0,968
1586200897706,120348,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-86,,false,,287,133,15,15,https://ez58211rss.azurewebsites.net/,120348,0,0
1586200897167,121654,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-87,,false,,673,356,14,14,https://ez58211rss.azurewebsites.net/,1309,0,872
1586200897167,1309,HTTP Request DELETE-0,302,Found,Grupa wątków 1-87,text,true,,386,223,14,14,https://ez58211rss.azurewebsites.net/delete,1309,0,872
1586200898477,120344,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-87,,false,,287,133,14,14,https://ez58211rss.azurewebsites.net/,120344,0,0
1586200898074,121644,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-88,,false,,673,356,13,13,https://ez58211rss.azurewebsites.net/,1336,0,876
1586200898074,1336,HTTP Request DELETE-0,302,Found,Grupa wątków 1-88,text,true,,386,223,13,13,https://ez58211rss.azurewebsites.net/delete,1336,0,876
1586200899410,120308,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-88,,false,,287,133,13,13,https://ez58211rss.azurewebsites.net/,120308,0,0
1586200899095,121646,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-89,,false,,673,356,12,12,https://ez58211rss.azurewebsites.net/,1348,0,901
1586200899095,1348,HTTP Request DELETE-0,302,Found,Grupa wątków 1-89,text,true,,386,223,12,12,https://ez58211rss.azurewebsites.net/delete,1348,0,901
1586200900443,120298,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-89,,false,,287,133,12,12,https://ez58211rss.azurewebsites.net/,120298,0,0
1586200900106,121611,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-90,,false,,673,356,11,11,https://ez58211rss.azurewebsites.net/,1323,0,879
1586200900106,1323,HTTP Request DELETE-0,302,Found,Grupa wątków 1-90,text,true,,386,223,11,11,https://ez58211rss.azurewebsites.net/delete,1323,0,879
1586200901429,120288,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-90,,false,,287,133,11,11,https://ez58211rss.azurewebsites.net/,120288,0,0
1586200901090,121706,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-91,,false,,673,356,10,10,https://ez58211rss.azurewebsites.net/,1358,0,909
1586200901090,1359,HTTP Request DELETE-0,302,Found,Grupa wątków 1-91,text,true,,386,223,10,10,https://ez58211rss.azurewebsites.net/delete,1358,0,909
1586200902449,120347,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-91,,false,,287,133,10,10,https://ez58211rss.azurewebsites.net/,120347,0,0
1586200902126,121610,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-92,,false,,673,356,9,9,https://ez58211rss.azurewebsites.net/,1309,0,869
1586200902126,1309,HTTP Request DELETE-0,302,Found,Grupa wątków 1-92,text,true,,386,223,9,9,https://ez58211rss.azurewebsites.net/delete,1309,0,869
1586200903436,120300,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-92,,false,,287,133,9,9,https://ez58211rss.azurewebsites.net/,120300,0,0
1586200903106,121615,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-93,,false,,673,356,8,8,https://ez58211rss.azurewebsites.net/,1308,0,870
1586200903106,1308,HTTP Request DELETE-0,302,Found,Grupa wątków 1-93,text,true,,386,223,8,8,https://ez58211rss.azurewebsites.net/delete,1308,0,870
1586200904414,120307,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-93,,false,,287,133,8,8,https://ez58211rss.azurewebsites.net/,120307,0,0
1586200904182,121616,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-94,,false,,673,356,7,7,https://ez58211rss.azurewebsites.net/,1326,0,885
1586200904182,1326,HTTP Request DELETE-0,302,Found,Grupa wątków 1-94,text,true,,386,223,7,7,https://ez58211rss.azurewebsites.net/delete,1326,0,885
1586200905508,120290,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-94,,false,,287,133,7,7,https://ez58211rss.azurewebsites.net/,120290,0,0
1586200905120,121601,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-95,,false,,673,356,6,6,https://ez58211rss.azurewebsites.net/,1315,0,877
1586200905120,1315,HTTP Request DELETE-0,302,Found,Grupa wątków 1-95,text,true,,386,223,6,6,https://ez58211rss.azurewebsites.net/delete,1315,0,877
1586200906435,120286,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-95,,false,,287,133,6,6,https://ez58211rss.azurewebsites.net/,120286,0,0
1586200906090,121599,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-96,,false,,673,356,5,5,https://ez58211rss.azurewebsites.net/,1303,0,869
1586200906090,1303,HTTP Request DELETE-0,302,Found,Grupa wątków 1-96,text,true,,386,223,5,5,https://ez58211rss.azurewebsites.net/delete,1303,0,869
1586200907393,120296,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-96,,false,,287,133,5,5,https://ez58211rss.azurewebsites.net/,120296,0,0
1586200907104,121600,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-97,,false,,673,356,4,4,https://ez58211rss.azurewebsites.net/,1308,0,871
1586200907104,1308,HTTP Request DELETE-0,302,Found,Grupa wątków 1-97,text,true,,386,223,4,4,https://ez58211rss.azurewebsites.net/delete,1308,0,871
1586200908412,120292,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-97,,false,,287,133,4,4,https://ez58211rss.azurewebsites.net/,120292,0,0
1586200908168,121600,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-98,,false,,673,356,3,3,https://ez58211rss.azurewebsites.net/,1312,0,872
1586200908168,1312,HTTP Request DELETE-0,302,Found,Grupa wątków 1-98,text,true,,386,223,3,3,https://ez58211rss.azurewebsites.net/delete,1312,0,872
1586200909480,120288,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-98,,false,,287,133,3,3,https://ez58211rss.azurewebsites.net/,120288,0,0
1586200909089,121616,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-99,,false,,673,356,2,2,https://ez58211rss.azurewebsites.net/,1322,0,884
1586200909089,1322,HTTP Request DELETE-0,302,Found,Grupa wątków 1-99,text,true,,386,223,2,2,https://ez58211rss.azurewebsites.net/delete,1322,0,884
1586200910411,120294,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-99,,false,,287,133,2,2,https://ez58211rss.azurewebsites.net/,120294,0,0
1586200910111,121368,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-100,,false,,673,356,1,1,https://ez58211rss.azurewebsites.net/,1019,0,575
1586200910111,1019,HTTP Request DELETE-0,302,Found,Grupa wątków 1-100,text,true,,386,223,1,1,https://ez58211rss.azurewebsites.net/delete,1019,0,575
1586200911130,120349,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-100,,false,,287,133,1,1,https://ez58211rss.azurewebsites.net/,120349,0,0
